structure_id,scaffold_group_id,outer_fold,observed_pic50,pred__honest_stack,absolute_error,pred__v8,absolute_error_v8,v9_improvement_vs_v8,molecular_weight,mol_logp,tpsa,rotatable_bonds,maximum_train_tanimoto,interval90_half_width,extrapolation_or_abstention_flag,measurement_modality,source_family,training_mmp_cliff_member,mmp_analog_covered,observation_count,label_range,label_mad,protocol_completeness_mean,conflict_review,lineage_or_evaluation_caution,nearest_analog_ids,nearest_analog_similarities
HSTR-781FE3B221456E04B4A0AA67,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.494172494797564,5.211111985467388,3.2830605093301752,5.116484642028809,3.377687852768755,0.09462734343857981,478.528,2.8812,124.28,6.0,0.7469879518072289,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,True,True,2,0.001355054404871936,0.000677527202435968,0.0,True,True,"[""HSTR-046CE5B06A986A77352361E7"", ""HSTR-E2B51F72D4AC33AA9BB8D6B8"", ""HSTR-2E445286DC4485659BBE47F4""]","[0.7469879518072289, 0.7411764705882353, 0.7325581395348837]"
HSTR-9CB8288956DF05CF8F1E119A,HSCF-45D97602BB584E807638270192C0115FC5A7BF9B5F57B41CDD05C3499210AC80,0,9.055517327924916,5.77417517512523,3.2813421527996853,5.568060874938965,3.487456452985951,0.20611430018626553,507.532,3.4832,77.51,9.0,0.632183908045977,0.960840556938126,False,patch_clamp_electrophysiology,chembl_herg_specialized_view,True,False,2,1.5016965448921837e-10,7.508482724460919e-11,2.0,False,False,"[""HSTR-83C77AC8F0FFE8900265652C"", ""HSTR-03F60B0C3023D6F7C54F021F"", ""HSTR-470DAFA65929196D841C2CE6""]","[0.632183908045977, 0.4838709677419355, 0.4631578947368421]"
HSTR-0D9CAE7C49EF7733059AD2EB,HSCF-D707876BCC74621FE2880F29A8A609D8F41FDC04649F6F9B27744E65099A984C,0,5.522878745280337,8.794641256443551,3.271762511163214,8.103214263916016,2.5803355186356782,-0.6914269925275356,336.435,3.3599,55.56,5.0,0.8235294117647058,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,True,True,3,3.691791419989233,2.8033753096678993e-10,0.0,True,True,"[""HSTR-891B497957E3A340FE5943C8"", ""HSTR-6C4E1C59B8F840DD74A1029B"", ""HSTR-79A96A48E810352A3DF2BEBF""]","[0.8235294117647058, 0.8235294117647058, 0.803921568627451]"
HSTR-C61F8ED083875CAC5F3573FA,HSCF-C35A2924CC3C30EEED07E705209376850A8491F09C10B98E4299E19F9E1BE8C5,4,8.645891560852599,5.3779421751477,3.267949385704899,5.263123512268066,3.3827680485845324,0.11481866287963349,369.759,2.3017,77.99,7.0,0.5538461538461539,0.9905061418310943,False,binding_unspecified,chembl_herg_specialized_view,True,False,3,1.4740031417659338e-10,0.0,1.0,False,False,"[""HSTR-4238B138F13D192036FA1293"", ""HSTR-DD03CB6A3756AAD207E26C15"", ""HSTR-1A101E5153ADB1D9A8C153E5""]","[0.5538461538461539, 0.5454545454545454, 0.3835616438356164]"
HSTR-DAA297B999486F609826F4B1,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.317405816124243,5.101731268359606,3.215674547764637,5.1024322509765625,3.2149735651476803,-0.0007009826169568356,479.512,3.0046,118.49,6.0,0.7682926829268293,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,True,True,2,0.0027058937515125336,0.0013529468757562668,0.0,True,True,"[""HSTR-046CE5B06A986A77352361E7"", ""HSTR-FF4A5184DEC262F87EFE153E"", ""HSTR-13567E6117A0F940A2A34397""]","[0.7682926829268293, 0.75, 0.735632183908046]"
HSTR-5B2F6C5892E4163ABB4CB213,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.410612213990545,5.200263554966946,3.210348659023599,5.21543025970459,3.195181954285955,-0.015166704737644032,488.523,3.17068,122.05,6.0,0.7209302325581395,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,True,True,2,0.003353641981089339,0.0016768209905446696,0.0,True,True,"[""HSTR-046CE5B06A986A77352361E7"", ""HSTR-16B53A255BAD8A30C2367AC4"", ""HSTR-2E445286DC4485659BBE47F4""]","[0.7209302325581395, 0.7078651685393258, 0.7078651685393258]"
HSTR-F9740B1F1C5F605B17FFFFB0,HSCF-AB37AB95ADD20036B3DB25DF42602515D7A3157BD03DE7E2667E002A92417473,4,7.892790030352131,4.701340757021625,3.191449273330506,4.760181903839111,3.13260812651302,-0.05884114681748631,114.192,-0.0422,24.06,2.0,0.24561403508771928,0.9905061418310943,True,unresolved,chembl_herg_specialized_view,False,False,1,0.0,0.0,0.0,False,False,"[""HSTR-520DA8218D728DAD2E577416"", ""HSTR-F52F8E438F098C03B6D37CFE"", ""HSTR-17C64EDFE353D9FE789053E2""]","[0.24561403508771928, 0.24, 0.24]"
HSTR-C0C5948B268CEEC6B4DAC56E,HSCF-CB7EACAC36048A5A6E3702A44197BF2F7A078D992DE296EACF46386074A35D98,3,8.958607315,5.773355102895497,3.185252212104503,5.668512344360352,3.2900949706396485,0.10484275853514546,269.388,3.54832,12.47,7.0,0.46808510638297873,0.9880827452834966,True,unresolved,quantitative_pic50_release,True,False,1,0.0,0.0,0.0,False,False,"[""HSTR-B79EAD9331239ABD3CA5B31D"", ""HSTR-1C45369AD41C3293B1C15974"", ""HSTR-272DC1DF07C5A3494A744CAA""]","[0.46808510638297873, 0.4418604651162791, 0.41509433962264153]"
HSTR-05BFD8E39EF82510BC5671D8,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.639218340830055,5.456822199695989,3.182396141134066,5.3586859703063965,3.280532370523659,0.09813622938959288,556.589,4.2447,101.5,7.0,0.51,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,0.0018923536601125335,0.0009461768300562667,0.0,True,True,"[""HSTR-046CE5B06A986A77352361E7"", ""HSTR-DC76CFB0D7B48B99C8BEFE7E"", ""HSTR-41C14C453A1725A11796CF67""]","[0.51, 0.494949494949495, 0.49038461538461536]"
HSTR-2EC1FFD424900BCB483102D9,HSCF-C492BC14C94FEC233141773A5968B3F48A32D8771B6CADD6485EE4259E7591E0,3,8.886056648,5.709890314353157,3.176166333646843,5.515214920043945,3.370841727956055,0.1946753943092121,280.371,3.4104,34.15,3.0,0.43859649122807015,0.9880827452834966,True,unresolved,quantitative_pic50_release,True,False,1,0.0,0.0,0.0,False,False,"[""HSTR-BA6D72D7AA1A9E6B62B673A4"", ""HSTR-6E356301606695D0DC5A9D3A"", ""HSTR-4C1A07F51C442550E079E04D""]","[0.43859649122807015, 0.43859649122807015, 0.39655172413793105]"
HSTR-72AF97092F182A1FD909CCB2,HSCF-C492BC14C94FEC233141773A5968B3F48A32D8771B6CADD6485EE4259E7591E0,3,8.886056648,5.72432462237282,3.16173202562718,5.520357608795166,3.3656990392048343,0.20396701357765412,280.371,3.4104,34.15,3.0,0.43859649122807015,0.9880827452834966,True,unresolved,quantitative_pic50_release,True,False,1,0.0,0.0,0.0,False,False,"[""HSTR-BA6D72D7AA1A9E6B62B673A4"", ""HSTR-6E356301606695D0DC5A9D3A"", ""HSTR-4C1A07F51C442550E079E04D""]","[0.43859649122807015, 0.43859649122807015, 0.39655172413793105]"
HSTR-1C6CCAFAC569CC8F85BF69FE,HSCF-C35A2924CC3C30EEED07E705209376850A8491F09C10B98E4299E19F9E1BE8C5,4,8.795880017344075,5.638310125866126,3.157569891477949,5.607511520385742,3.188368496958333,0.030798605480383934,353.76,3.3293,57.76,6.0,0.6129032258064516,0.9905061418310943,False,binding_unspecified,chembl_herg_specialized_view,True,False,3,3.440749907213103e-10,0.0,1.0,False,False,"[""HSTR-DD03CB6A3756AAD207E26C15"", ""HSTR-A7255C4A611C5982B87FBECC"", ""HSTR-4238B138F13D192036FA1293""]","[0.6129032258064516, 0.421875, 0.4142857142857143]"
HSTR-EDBA69E078263629D19CDDB4,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,7.884558500724623,4.743525554740266,3.1410329459843567,4.772936820983887,3.111621679740736,-0.02941126624362056,519.558,2.8667,144.79,8.0,0.53125,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,0.0029962945507557848,0.0014981472753778924,0.0,True,True,"[""HSTR-8E1D50677BBE8361FEF1C325"", ""HSTR-3DF04B68C666A95D957296E2"", ""HSTR-046CE5B06A986A77352361E7""]","[0.53125, 0.5204081632653061, 0.51]"
HSTR-6038540692284A52F2EAA226,HSCF-11A66C77B3EDA7D873691BE3472DE7AF4556B365D02DCC0E60BAAC8B9365964D,1,8.85387196416088,5.724751487071168,3.129120477089713,5.593322277069092,3.260549687091789,0.13142921000207597,475.328,4.2229,81.01,4.0,0.696969696969697,0.969152967196047,True,radioligand_binding,chembl_herg_specialized_view,False,False,2,3.2176217246160377e-10,1.6088108623080188e-10,0.5,False,False,"[""HSTR-C8962DBAD6FEF8BC5337D08C"", ""HSTR-FB81327B3F41FF714DD592B0"", ""HSTR-8147CC2A92D1B559B6E6C270""]","[0.696969696969697, 0.6231884057971014, 0.5714285714285714]"
HSTR-8DA215AD300D26B9955DD6CA,HSCF-AB151C259C9CC9CECA5E32A5CB06CBE36F21B0E4661B5E2DACED25F6320B54BF,0,5.275724130399211,8.401180398342685,3.1254562679434743,7.110959053039551,1.83523492264034,-1.2902213453031344,487.57,4.6283,56.42,9.0,0.7692307692307693,0.960840556938126,True,patch_clamp_electrophysiology,chembl_herg_specialized_view,True,True,3,3.40205657526608,3.99210442481035e-10,2.3333333333333335,True,True,"[""HSTR-03F60B0C3023D6F7C54F021F"", ""HSTR-7DC712C54962A6E72C024932"", ""HSTR-470DAFA65929196D841C2CE6""]","[0.7692307692307693, 0.7682926829268293, 0.5977011494252874]"
HSTR-4B17B17991B1794D8CF22B3A,HSCF-11A66C77B3EDA7D873691BE3472DE7AF4556B365D02DCC0E60BAAC8B9365964D,1,8.443697499116357,5.319872871153809,3.1238246279625486,5.387699604034424,3.0559978950819335,-0.06782673288061503,472.444,3.5175,90.24,6.0,0.7,0.969152967196047,False,radioligand_binding,chembl_herg_specialized_view,True,False,2,2.327116277456298e-10,1.163558138728149e-10,0.5,False,False,"[""HSTR-C8962DBAD6FEF8BC5337D08C"", ""HSTR-31C32E3BC6CA9A3CF2671A1B"", ""HSTR-8147CC2A92D1B559B6E6C270""]","[0.7, 0.6363636363636364, 0.581081081081081]"
HSTR-C330E394B949DD493B898C39,HSCF-A0F71BA9C94F588D20646F67CD30A93AB4CEAD107C3C9E1D99C11E49ACF3FA50,1,8.267606240088515,5.158641052737938,3.1089651873505773,5.229030609130859,3.0385756309576557,-0.07038955639292155,410.445,3.3351,71.78,5.0,0.734375,0.969152967196047,False,radioligand_binding,chembl_herg_specialized_view,True,True,2,1.7703172261462896e-10,8.851586130731448e-11,0.5,False,False,"[""HSTR-8147CC2A92D1B559B6E6C270"", ""HSTR-FCB179928B21490575D3A8F7"", ""HSTR-C8962DBAD6FEF8BC5337D08C""]","[0.734375, 0.7230769230769231, 0.7121212121212122]"
HSTR-63DAD7133E54BD5A9B2AF89E,HSCF-8C45B2A55C37A9C79C2782776B424568DE037A6C454DBCDE50D272A3429AAB6E,1,8.0,4.895378085287462,3.1046219147125376,4.93658447265625,3.06341552734375,-0.04120638736878757,396.397,2.262,68.51,4.0,0.5714285714285714,0.969152967196047,False,unresolved,quantitative_pic50_release,True,True,1,0.0,0.0,0.0,False,False,"[""HSTR-D2AD7AD918031AEBD95E459A"", ""HSTR-B7BB2CBD47E31447E7D9DCCE"", ""HSTR-3BB6095F46F3B45AEC61DD6D""]","[0.5714285714285714, 0.5606060606060606, 0.5454545454545454]"
HSTR-C4F7BE145BE8D63198F66B6A,HSCF-C35A2924CC3C30EEED07E705209376850A8491F09C10B98E4299E19F9E1BE8C5,4,8.721246399047171,5.617055744869757,3.1041906541774145,5.6042704582214355,3.1169759408257356,0.012785286648321126,323.278,2.56102,57.76,5.0,0.5333333333333333,0.9905061418310943,True,binding_unspecified,chembl_herg_specialized_view,False,False,3,4.717115587027365e-11,0.0,1.0,False,False,"[""HSTR-0C12DC89F54EA9286E51D3BB"", ""HSTR-DD03CB6A3756AAD207E26C15"", ""HSTR-1A101E5153ADB1D9A8C153E5""]","[0.5333333333333333, 0.49230769230769234, 0.4117647058823529]"
HSTR-56921FB4FE62B6351865192B,HSCF-F7101EAD3F8F27E1EE6EDF674EF1133FF65E25C71650C862ECA451DAB844A74D,2,8.769551079,5.669867927502221,3.0996831514977785,5.529119491577148,3.240431587422851,0.14074843592507236,474.601,4.55778,91.58,12.0,0.36470588235294116,0.9780001955240021,True,unresolved,quantitative_pic50_release,True,False,3,3.7827341259344394e-10,0.0,0.0,False,False,"[""HSTR-96C42C11EDA205FA63B17BF9"", ""HSTR-915FAE5CD5704952EF8828CE"", ""HSTR-67540AE0077A597B7EB4CC57""]","[0.36470588235294116, 0.36470588235294116, 0.32323232323232326]"
HSTR-2371052335CEBDFE6756204D,HSCF-421F5CC6E8EB744EA2B066CE729536E44A073CAA578F9FB3132AA18B828B8F41,4,7.853871964321762,4.774780742843611,3.0790912214781505,4.806367874145508,3.047504090176254,-0.0315871313018965,463.929,3.90132,101.1,6.0,0.43333333333333335,0.9905061418310943,True,unresolved,chembl_herg_specialized_view,False,False,1,0.0,0.0,0.0,False,False,"[""HSTR-8427C9A46D208F9FD30D264D"", ""HSTR-07246C3EC4DF1197B46EB9AC"", ""HSTR-63208D619C423B6E2A0647F8""]","[0.43333333333333335, 0.4329896907216495, 0.4148936170212766]"
HSTR-15BC25335CDD5C279DF04077,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.173601338415505,5.10477238873112,3.0688289496843852,5.007296562194824,3.166304776220681,0.0974758265362956,537.642,2.87182,132.4,7.0,0.5376344086021505,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,0.000647717168993367,0.0003238585844966835,0.0,True,True,"[""HSTR-DC76CFB0D7B48B99C8BEFE7E"", ""HSTR-03052BCF265860C55C56FA45"", ""HSTR-CA49B20BCB433D2B756388C6""]","[0.5376344086021505, 0.5263157894736842, 0.5263157894736842]"
HSTR-742B68E280A399E6C6948AF3,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.376234307082166,5.3141995714788965,3.0620347356032696,5.2837443351745605,3.0924899719076056,0.030455236304335997,505.575,3.1771,116.72,8.0,0.627906976744186,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,0.0010328058356670056,0.0005164029178335028,0.0,True,True,"[""HSTR-8E1D50677BBE8361FEF1C325"", ""HSTR-046CE5B06A986A77352361E7"", ""HSTR-FF4A5184DEC262F87EFE153E""]","[0.627906976744186, 0.5824175824175825, 0.5698924731182796]"
HSTR-09807C529AA20CC7D067357E,HSCF-C35A2924CC3C30EEED07E705209376850A8491F09C10B98E4299E19F9E1BE8C5,4,8.505845405981557,5.450205929209234,3.0556394767723223,5.6231489181518555,2.8826964878297012,-0.17294298894262106,367.787,3.8903,57.76,6.0,0.5873015873015873,0.9905061418310943,False,binding_unspecified,chembl_herg_specialized_view,True,False,3,1.84439130634928e-11,0.0,1.0,False,False,"[""HSTR-DD03CB6A3756AAD207E26C15"", ""HSTR-5864C79CC11FE579182A7F75"", ""HSTR-0C12DC89F54EA9286E51D3BB""]","[0.5873015873015873, 0.4375, 0.39705882352941174]"
HSTR-CFB4ACB71C018DD1EC95F0CF,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.483469153669857,5.432604192065127,3.05086496160473,5.216333866119385,3.267135287550472,0.21627032594574214,497.958,3.9524,98.26,6.0,0.6818181818181818,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,True,False,2,0.003966187339713656,0.001983093669856828,0.0,True,True,"[""HSTR-FF4A5184DEC262F87EFE153E"", ""HSTR-046CE5B06A986A77352361E7"", ""HSTR-E2B51F72D4AC33AA9BB8D6B8""]","[0.6818181818181818, 0.6781609195402298, 0.6555555555555556]"
HSTR-2D10D9225D7D294F03C9AE9B,HSCF-60805499B7989F9A0E58638B59D72EAF42F48DCE63752B19724AF3D1975A6C29,1,8.245651664,5.21314873937625,3.03250292462375,5.315588474273682,2.9300631897263187,-0.1024397348974313,295.386,3.8497,45.06,4.0,0.7068965517241379,0.969152967196047,False,unresolved,quantitative_pic50_release,True,True,1,0.0,0.0,0.0,False,False,"[""HSTR-147312F3B41D06C4A51D4872"", ""HSTR-DBE63C9DF0C11549BA982A00"", ""HSTR-AFAE09AF3927C831C5974C8F""]","[0.7068965517241379, 0.5555555555555556, 0.484375]"
HSTR-BED81B8D6C4A87C9106085F5,HSCF-5319CEE0BF1A7F48F04F1949B0FEE9DC20E79B10620B477F7167E06CE64C335B,3,1.3600000010199806,4.372810720287035,3.012810719267054,4.661738395690918,3.301738394670937,0.2889276754038832,514.622,5.7041,79.31,7.0,0.7457627118644068,0.9880827452834966,False,patch_clamp_electrophysiology,chembl_herg_specialized_view,True,True,2,1.960038797932384e-09,9.80019398966192e-10,1.0,False,False,"[""HSTR-92917206776044CC8AC01E02"", ""HSTR-B6FA360C67C44140672DE6F9"", ""HSTR-3C92480773295719B4C579AF""]","[0.7457627118644068, 0.6833333333333333, 0.676923076923077]"
HSTR-740CE8355AECC6BC2CB3FB1A,HSCF-7302184313D223274194BE4E4ACFAC68217DBECE8D6A4AFB7CD275A851957578,3,1.301029996,4.2859879616414,2.9849579656414,4.287374973297119,2.986344977297119,0.0013870116557193057,365.411,0.0237,132.96,4.0,0.4246575342465753,0.9880827452834966,True,unresolved,quantitative_pic50_release,False,False,1,0.0,0.0,0.0,False,False,"[""HSTR-F0F8BB45DC0388318E5B47AA"", ""HSTR-0D91E4B171872EF52ECD4116"", ""HSTR-235E7769F87ABA8643C4B170""]","[0.4246575342465753, 0.38961038961038963, 0.32926829268292684]"
HSTR-16F8AA23A0DCB5FADD7F4E15,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.37675070980105,5.393023586947295,2.9837271228537547,5.28192138671875,3.0948293230822994,0.11110220022854467,509.994,3.8219,107.49,7.0,0.5157894736842106,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,3.979003793119773e-10,1.9895018965598865e-10,0.0,False,False,"[""HSTR-8E1D50677BBE8361FEF1C325"", ""HSTR-6D363B6BE04FA4D798F13CE7"", ""HSTR-D851E6F95AA7649EE18041E9""]","[0.5157894736842106, 0.5104166666666666, 0.5104166666666666]"
HSTR-D0C040A587906EC170DEC241,HSCF-CF79262043049E1962195CCAD2612013D556161223A418F74D8D9378D4ED6F95,1,3.337242168,6.317135324237874,2.9798931562378743,5.992522716522217,2.655280548522217,-0.3246126077156575,473.657,5.2138,66.59,9.0,0.6730769230769231,0.969152967196047,False,unresolved,quantitative_pic50_release,False,False,1,0.0,0.0,0.0,False,False,"[""HSTR-5E1EF62D0F464918F4134C2E"", ""HSTR-78B692210A11293327CB7D4E"", ""HSTR-590E446324B8883408686FD0""]","[0.6730769230769231, 0.6, 0.5818181818181818]"
HSTR-8A71380B9AE980D82C0EA683,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.537602002050523,5.566093007951153,2.97150899409937,5.338224411010742,3.199377591039781,0.22786859694041084,507.566,3.61602,107.49,7.0,0.6666666666666666,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,1.0104450609560445e-10,5.0522253047802224e-11,0.0,False,False,"[""HSTR-046CE5B06A986A77352361E7"", ""HSTR-FF4A5184DEC262F87EFE153E"", ""HSTR-E2B51F72D4AC33AA9BB8D6B8""]","[0.6666666666666666, 0.6521739130434783, 0.6451612903225806]"
HSTR-833DD45C16728A8DB759FAEB,HSCF-F7101EAD3F8F27E1EE6EDF674EF1133FF65E25C71650C862ECA451DAB844A74D,2,8.494850021840048,5.527652897544114,2.967197124295933,5.547454833984375,2.9473951878556726,-0.019801936440260626,374.484,4.06208,65.28,8.0,0.43661971830985913,0.9780001955240021,True,binding_unspecified,chembl_herg_specialized_view,True,False,2,3.199058795644305e-10,1.5995293978221525e-10,0.0,False,False,"[""HSTR-96C42C11EDA205FA63B17BF9"", ""HSTR-915FAE5CD5704952EF8828CE"", ""HSTR-7F24DC792916F5E436666245""]","[0.43661971830985913, 0.43661971830985913, 0.390625]"
HSTR-B619A68EB0BBC5C08292638D,HSCF-C35A2924CC3C30EEED07E705209376850A8491F09C10B98E4299E19F9E1BE8C5,4,8.370590400897282,5.424351129323745,2.9462392715735364,5.359827041625977,3.010763359271305,0.06452408769776863,353.304,1.7874,77.99,7.0,0.5625,0.9905061418310943,False,binding_unspecified,chembl_herg_specialized_view,False,False,3,1.0271783423831948e-10,0.0,1.0,False,False,"[""HSTR-4238B138F13D192036FA1293"", ""HSTR-DD03CB6A3756AAD207E26C15"", ""HSTR-0C12DC89F54EA9286E51D3BB""]","[0.5625, 0.4225352112676056, 0.37142857142857144]"
HSTR-564466D4D8085B32C0F9A194,HSCF-F7101EAD3F8F27E1EE6EDF674EF1133FF65E25C71650C862ECA451DAB844A74D,2,7.41173733174575,4.466151071228086,2.945586260517664,4.644235134124756,2.7675021976209937,-0.17808406289667023,421.537,4.2076,78.79,11.0,0.410958904109589,0.9780001955240021,True,binding_unspecified,chembl_herg_specialized_view,False,False,2,0.005603877491498821,0.0028019387457494105,0.0,True,True,"[""HSTR-96C42C11EDA205FA63B17BF9"", ""HSTR-915FAE5CD5704952EF8828CE"", ""HSTR-EB9FBCBA5BC82ABA4B0BB286""]","[0.410958904109589, 0.410958904109589, 0.3939393939393939]"
HSTR-8C5307C9F37923E94928C893,HSCF-4EB380FE25C5FD6322DF930B1B35E40B75903DFACEDAF2301D76C4404677B6EB,3,9.0,6.060010742073753,2.939989257926247,5.915672779083252,3.084327220916748,0.14433796299050083,402.479,4.31222,93.77,3.0,0.5079365079365079,0.9880827452834966,True,unresolved,quantitative_pic50_release,False,False,1,0.0,0.0,0.0,False,False,"[""HSTR-FF7327F38F8F86FC3602D2BA"", ""HSTR-A1D9C25A075E0EE6F6370E10"", ""HSTR-0AE2FD48D0BAD1D4ED4F2623""]","[0.5079365079365079, 0.27941176470588236, 0.2727272727272727]"
HSTR-6E1AD1351A3DADB704B125C5,HSCF-11A66C77B3EDA7D873691BE3472DE7AF4556B365D02DCC0E60BAAC8B9365964D,1,8.30102999583199,5.39220884877106,2.908821147060931,5.290161609649658,3.0108683861823327,0.10204723912140157,431.448,2.78778,104.8,4.0,0.6956521739130435,0.969152967196047,False,radioligand_binding,chembl_herg_specialized_view,True,False,2,3.360192124546302e-10,1.680096062273151e-10,0.5,False,False,"[""HSTR-C8962DBAD6FEF8BC5337D08C"", ""HSTR-282D5DC7CF5B2CEC817B33C2"", ""HSTR-8147CC2A92D1B559B6E6C270""]","[0.6956521739130435, 0.6266666666666667, 0.5753424657534246]"
HSTR-245278D736CDF720661383F7,HSCF-34D7D01CB935D3CB2EF0F6FC6056BF31C43968412BEC435FE6C2EF98B2D52E34,1,7.522878745140169,4.61778381595563,2.9050949291845383,4.712859630584717,2.810019114555452,-0.09507581462908643,233.654,3.491,54.0,2.0,0.32727272727272727,0.969152967196047,True,patch_clamp_electrophysiology,chembl_herg_specialized_view,False,False,2,2.8033753096678993e-10,1.4016876548339496e-10,0.5,False,False,"[""HSTR-A6EAF92689B25AA0428F548C"", ""HSTR-722D6D0FC526DDFBE9DDA691"", ""HSTR-15A8DD95544AE11145B38138""]","[0.32727272727272727, 0.2833333333333333, 0.2711864406779661]"
HSTR-CFEE568CD609DCB23CF09985,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.28316307649887,5.380297001297717,2.9028660752011524,5.3203911781311035,2.962771898367766,0.059905823166613636,489.576,3.47692,107.49,7.0,0.5666666666666667,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,False,False,2,0.0016671590022614424,0.0008335795011307212,0.0,True,True,"[""HSTR-8E1D50677BBE8361FEF1C325"", ""HSTR-DC76CFB0D7B48B99C8BEFE7E"", ""HSTR-046CE5B06A986A77352361E7""]","[0.5666666666666667, 0.5434782608695652, 0.5425531914893617]"
HSTR-2573357F96C24EAE8E2CA332,HSCF-11A66C77B3EDA7D873691BE3472DE7AF4556B365D02DCC0E60BAAC8B9365964D,1,8.207608310750873,5.306467275244894,2.9011410355059786,5.176427364349365,3.0311809464015074,0.1300399108955288,442.418,3.1943,81.01,4.0,0.7384615384615385,0.969152967196047,False,radioligand_binding,chembl_herg_specialized_view,False,False,2,4.982538825970551e-10,2.4912694129852753e-10,0.5,False,False,"[""HSTR-C8962DBAD6FEF8BC5337D08C"", ""HSTR-04F05733EC142CFAFDD117DA"", ""HSTR-8147CC2A92D1B559B6E6C270""]","[0.7384615384615385, 0.6142857142857143, 0.6086956521739131]"
HSTR-43DA1CA0166938ECC909C7D4,HSCF-8CA7CAED3B0BB953018FA3C2053549C544522941CBBE272B2DF4460B9BAEEE17,0,8.308478500361385,5.4240579801320505,2.8844205202293347,5.293868541717529,3.014609958643856,0.13018943841452124,479.968,3.8133,98.26,6.0,0.5555555555555556,0.960840556938126,False,binding_unspecified,chembl_herg_specialized_view,True,False,2,0.002650839277229977,0.0013254196386149886,0.0,True,True,"[""HSTR-D851E6F95AA7649EE18041E9"", ""HSTR-FF4A5184DEC262F87EFE153E"", ""HSTR-046CE5B06A986A77352361E7""]","[0.5555555555555556, 0.5425531914893617, 0.5376344086021505]"
HSTR-E0CC1358486FFAF80441FFAF,HSCF-11A66C77B3EDA7D873691BE3472DE7AF4556B365D02DCC0E60BAAC8B9365964D,1,8.130768280134511,5.256464755073213,2.874303525061298,5.229783535003662,2.900984745130849,0.02668122006955098,434.492,3.4785,81.01,5.0,0.7272727272727273,0.969152967196047,False,radioligand_binding,chembl_herg_specialized_view,True,False,2,2.6902391425664973e-10,1.3451195712832487e-10,0.5,False,False,"[""HSTR-C8962DBAD6FEF8BC5337D08C"", ""HSTR-8147CC2A92D1B559B6E6C270"", ""HSTR-7894523C57FE7A38B30DE34A""]","[0.7272727272727273, 0.6231884057971014, 0.6216216216216216]"
HSTR-2396C83C7C3D0395B111BC0C,HSCF-D80BF97B2DFB1C1A48C156E389388AB7819EF5CDA7A8CDC3B85AC7525BC68135,1,9.387216143,6.51504290319933,2.87217323980067,6.227431774139404,3.1597843688605955,0.2876111290599255,375.472,4.0388,39.52,4.0,0.6166666666666667,0.969152967196047,True,unresolved,quantitative_pic50_release,False,False,1,0.0,0.0,0.0,False,False,"[""HSTR-3EF02905EEF9D9BD1F0B42C3"", ""HSTR-60E00CFAD5D2FDB7A22C5CF1"", ""HSTR-B1D61224F29384F5A7971461""]","[0.6166666666666667, 0.3442622950819672, 0.3287671232876712]"
HSTR-05380029FC9930CE88407FAD,HSCF-A29E48D360741CD8FF96B77E0AB5968F4133DFFC29A2BBE3BB05AA9CEB9E0CB7,4,8.374687549019164,5.504213299525629,2.870474249493535,5.392769813537598,2.9819177354815665,0.11144348598803155,367.342,4.7184,21.7,5.0,0.559322033898305,0.9905061418310943,False,patch_clamp_electrophysiology,chembl_herg_specialized_view,False,False,2,3.8324898810060404e-11,1.9162449405030202e-11,2.0,False,False,"[""HSTR-002A541614AA1E58DE9D270D"", ""HSTR-08A3B7D5B237CF7BE1751D95"", ""HSTR-6B4725F2926956D261D0ED2C""]","[0.559322033898305, 0.53125, 0.5238095238095238]"
