table,code,severity,scope,message,row_number,column,identifier,value,context
herg,missing_numeric_value,error,row,'value_raw' is missing.,34107,value_raw,27263044,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34109,value_raw,27263049,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34110,value_raw,27263050,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34112,value_raw,27263055,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34113,value_raw,27263056,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34115,value_raw,27263061,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34116,value_raw,27263062,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34118,value_raw,27263073,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34119,value_raw,27263074,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34121,value_raw,27263082,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34122,value_raw,27263083,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34124,value_raw,27263091,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34125,value_raw,27263092,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34127,value_raw,27263097,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34128,value_raw,27263098,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34130,value_raw,27263103,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34131,value_raw,27263104,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34133,value_raw,27263109,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34134,value_raw,27263110,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34136,value_raw,27263115,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34137,value_raw,27263116,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34139,value_raw,27263124,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34140,value_raw,27263125,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34142,value_raw,27263130,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34143,value_raw,27263131,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34145,value_raw,27263136,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34146,value_raw,27263137,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34148,value_raw,27263142,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34149,value_raw,27263143,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34151,value_raw,27263148,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34152,value_raw,27263149,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34154,value_raw,27263154,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34155,value_raw,27263155,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34157,value_raw,27263160,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34158,value_raw,27263161,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34160,value_raw,27263166,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34161,value_raw,27263167,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34163,value_raw,27263172,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34164,value_raw,27263173,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34166,value_raw,27263178,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34167,value_raw,27263179,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34169,value_raw,27263184,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34170,value_raw,27263185,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34172,value_raw,27263190,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34173,value_raw,27263191,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34175,value_raw,27263196,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34176,value_raw,27263197,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34178,value_raw,27263202,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34179,value_raw,27263203,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34181,value_raw,27263208,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34182,value_raw,27263209,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34184,value_raw,27263214,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34185,value_raw,27263215,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34187,value_raw,27263220,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34188,value_raw,27263221,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34190,value_raw,27263226,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34191,value_raw,27263227,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34193,value_raw,27263232,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34194,value_raw,27263233,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34196,value_raw,27263238,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34197,value_raw,27263239,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34199,value_raw,27263244,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34200,value_raw,27263245,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34202,value_raw,27263250,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34203,value_raw,27263251,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34205,value_raw,27263256,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34206,value_raw,27263257,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34208,value_raw,27263262,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34209,value_raw,27263263,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34211,value_raw,27263268,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34212,value_raw,27263269,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34214,value_raw,27263274,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34215,value_raw,27263275,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34217,value_raw,27263280,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34218,value_raw,27263281,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34220,value_raw,27263286,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34221,value_raw,27263287,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34223,value_raw,27263292,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34224,value_raw,27263293,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34226,value_raw,27263298,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34227,value_raw,27263299,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34229,value_raw,27263304,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34230,value_raw,27263305,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34232,value_raw,27263310,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34233,value_raw,27263311,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34235,value_raw,27263316,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34236,value_raw,27263317,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34238,value_raw,27263322,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34239,value_raw,27263323,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34241,value_raw,27263328,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34242,value_raw,27263329,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34244,value_raw,27263334,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34245,value_raw,27263335,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34247,value_raw,27263340,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34248,value_raw,27263341,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34250,value_raw,27263346,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34251,value_raw,27263347,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34253,value_raw,27263352,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34254,value_raw,27263353,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34256,value_raw,27263358,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34257,value_raw,27263359,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34259,value_raw,27263364,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34260,value_raw,27263365,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34262,value_raw,27263370,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34263,value_raw,27263371,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34265,value_raw,27263376,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34266,value_raw,27263377,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34268,value_raw,27263382,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34269,value_raw,27263383,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34271,value_raw,27263388,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34272,value_raw,27263389,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34274,value_raw,27263394,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34275,value_raw,27263395,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34277,value_raw,27263400,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34278,value_raw,27263401,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34280,value_raw,27263406,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34281,value_raw,27263407,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34283,value_raw,27263412,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34284,value_raw,27263413,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34286,value_raw,27263418,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34287,value_raw,27263419,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34289,value_raw,27263424,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34290,value_raw,27263425,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34292,value_raw,27263430,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34293,value_raw,27263431,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34295,value_raw,27263436,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34296,value_raw,27263437,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34298,value_raw,27263442,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34299,value_raw,27263443,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34301,value_raw,27263448,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34302,value_raw,27263449,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34304,value_raw,27263454,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34305,value_raw,27263455,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34307,value_raw,27263460,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34308,value_raw,27263461,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34310,value_raw,27263466,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34311,value_raw,27263467,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34313,value_raw,27263472,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34314,value_raw,27263473,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34316,value_raw,27263478,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34317,value_raw,27263479,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34319,value_raw,27263484,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34320,value_raw,27263485,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34322,value_raw,27263490,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34323,value_raw,27263491,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34325,value_raw,27263496,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34326,value_raw,27263497,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34328,value_raw,27263502,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34329,value_raw,27263503,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34331,value_raw,27263508,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34332,value_raw,27263509,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34334,value_raw,27263514,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34335,value_raw,27263515,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34337,value_raw,27263520,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34338,value_raw,27263521,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34340,value_raw,27263526,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34341,value_raw,27263527,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34343,value_raw,27263532,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34344,value_raw,27263533,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34346,value_raw,27263538,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34347,value_raw,27263539,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34349,value_raw,27263544,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34350,value_raw,27263545,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34352,value_raw,27263550,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34353,value_raw,27263551,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34355,value_raw,27263556,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34356,value_raw,27263557,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34358,value_raw,27263562,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34359,value_raw,27263563,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34361,value_raw,27263568,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34362,value_raw,27263569,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34364,value_raw,27263574,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34365,value_raw,27263575,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34367,value_raw,27263580,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34368,value_raw,27263581,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34370,value_raw,27263586,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34371,value_raw,27263587,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34373,value_raw,27263592,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34374,value_raw,27263593,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34376,value_raw,27263598,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34377,value_raw,27263599,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34379,value_raw,27263604,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34380,value_raw,27263605,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34382,value_raw,27263610,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34383,value_raw,27263611,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34385,value_raw,27263616,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34386,value_raw,27263617,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34388,value_raw,27263622,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34389,value_raw,27263623,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34391,value_raw,27263628,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34392,value_raw,27263629,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34394,value_raw,27263634,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34395,value_raw,27263635,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34397,value_raw,27263640,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34398,value_raw,27263641,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34400,value_raw,27263646,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34401,value_raw,27263647,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34403,value_raw,27263652,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34404,value_raw,27263653,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34406,value_raw,27263658,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34407,value_raw,27263659,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34409,value_raw,27263664,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34410,value_raw,27263665,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34412,value_raw,27263670,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34413,value_raw,27263671,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34415,value_raw,27263676,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34416,value_raw,27263677,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34418,value_raw,27263682,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34419,value_raw,27263683,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34421,value_raw,27263688,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34422,value_raw,27263689,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34424,value_raw,27263694,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34425,value_raw,27263695,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34427,value_raw,27263700,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34428,value_raw,27263701,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34430,value_raw,27263706,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34431,value_raw,27263707,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34433,value_raw,27263712,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34434,value_raw,27263713,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34436,value_raw,27263718,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34437,value_raw,27263719,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34439,value_raw,27263724,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34440,value_raw,27263725,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34442,value_raw,27263730,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34443,value_raw,27263731,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34445,value_raw,27263736,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34446,value_raw,27263737,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34448,value_raw,27263742,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34449,value_raw,27263743,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34451,value_raw,27263748,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34452,value_raw,27263749,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34454,value_raw,27263754,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34455,value_raw,27263755,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34457,value_raw,27263760,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34458,value_raw,27263761,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34460,value_raw,27263766,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34461,value_raw,27263767,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34463,value_raw,27263772,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34464,value_raw,27263773,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34466,value_raw,27263778,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34467,value_raw,27263779,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34469,value_raw,27263784,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34470,value_raw,27263785,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34472,value_raw,27263790,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34473,value_raw,27263791,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34475,value_raw,27263796,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34476,value_raw,27263797,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34478,value_raw,27263802,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34479,value_raw,27263803,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34481,value_raw,27263808,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34482,value_raw,27263809,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34484,value_raw,27263814,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34485,value_raw,27263815,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34487,value_raw,27263820,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34488,value_raw,27263821,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34490,value_raw,27263826,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34491,value_raw,27263827,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34493,value_raw,27263832,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34494,value_raw,27263833,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34496,value_raw,27263838,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34497,value_raw,27263839,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34499,value_raw,27263844,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34500,value_raw,27263845,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34502,value_raw,27263850,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34503,value_raw,27263851,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34505,value_raw,27263856,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34506,value_raw,27263857,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34508,value_raw,27263862,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34509,value_raw,27263863,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34511,value_raw,27263868,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34512,value_raw,27263869,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34514,value_raw,27263874,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34515,value_raw,27263875,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34517,value_raw,27263880,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34518,value_raw,27263881,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34520,value_raw,27263886,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34521,value_raw,27263887,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34523,value_raw,27263892,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34524,value_raw,27263893,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34526,value_raw,27263898,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34527,value_raw,27263899,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34529,value_raw,27263904,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34530,value_raw,27263905,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34532,value_raw,27263910,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34533,value_raw,27263911,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34535,value_raw,27263916,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34536,value_raw,27263917,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34538,value_raw,27263922,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34539,value_raw,27263923,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34541,value_raw,27263928,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34542,value_raw,27263929,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34544,value_raw,27263934,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34545,value_raw,27263935,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34547,value_raw,27263940,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34548,value_raw,27263941,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34550,value_raw,27263946,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34551,value_raw,27263947,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34553,value_raw,27263952,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34554,value_raw,27263953,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34556,value_raw,27263958,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34557,value_raw,27263959,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34559,value_raw,27263964,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34560,value_raw,27263965,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34562,value_raw,27263970,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34563,value_raw,27263971,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34565,value_raw,27263976,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34566,value_raw,27263977,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34568,value_raw,27263982,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34569,value_raw,27263983,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34571,value_raw,27263988,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34572,value_raw,27263989,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34574,value_raw,27263994,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34575,value_raw,27263995,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34577,value_raw,27264000,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34578,value_raw,27264001,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34580,value_raw,27264006,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34581,value_raw,27264007,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34583,value_raw,27264012,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34584,value_raw,27264013,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34586,value_raw,27264018,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34587,value_raw,27264019,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34589,value_raw,27264024,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34590,value_raw,27264025,,{}
herg,missing_numeric_value,error,row,'value_raw' is missing.,34592,value_raw,27264030,,{}
